# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 2.372108080897698,1.4052698259976466,1.1355200374060004,-0.4987960481388506,-36.10658622070824,0.0,-0.17974846273664502,-5.56332991545597,-11.827035296574627,14.77732192687169
 2.385737352396202,1.4206534805704916,1.1287217056710268,-0.49880375012852124,-36.265115678426035,0.0,-0.17786980589364582,-5.622089679447521,-11.631543016455296,14.343560486030956
 2.3994317331435817,1.4360170802414662,1.1218907926095592,-0.49881138749372034,-36.42179126962021,0.0,-0.176046840838153,-5.680306418672633,-11.440867176425979,13.92365551584396
 2.413191115388862,1.4513591677896696,1.115027351861386,-0.49881896046077745,-36.576651473490934,0.0,-0.17427848969004683,-5.737942770668334,-11.25488056877324,13.51707542804384
 2.4270153904801335,1.4666782816193327,1.1081314375272615,-0.4988264692792801,-36.72973403517095,0.0,-0.17256372454943034,-5.794960688354598,-11.073460320293455,13.123310067399583
 2.4409044489044227,1.4819729558698582,1.1012031041483836,-0.49883391423867823,-36.881075990366455,0.0,-0.1709015664864477,-5.851321439346192,-10.896487765566457,12.741868406104997
 2.4548581803257608,1.4972417205226065,1.0942424066869523,-0.4988412956542259,-37.030713689502456,0.0,-0.16929108479133753,-5.906985599581727,-10.72384831108139,12.372278731197659
 2.4688764736214988,1.5124831015045388,1.087249400507702,-0.49884861385917356,-37.17868282144258,0.0,-0.16773139639313522,-5.961913043734293,-10.555431308111382,12.014087550958363
 2.482959216916903,1.5276956207888086,1.0802241413599063,-0.49885586923170333,-37.32501843690741,0.0,-0.16622166503383196,-6.01606294700793,-10.391129937914586,11.666858278274226
 2.4971062976180862,1.542877796492429,1.073166685360771,-0.4988630621542184,-37.46975497146334,0.0,-0.16476110082133455,-6.069393776898778,-10.23084109103937,11.330171238919169
 2.5113176024433024,1.5580281429710907,1.0660770889791482,-0.4988701930482336,-37.61292626823558,0.0,-0.16334895990534554,-6.1218632832401365,-10.074465260797936,11.003622268657914
 2.5255930174526484,1.5731451709112505,1.058955409020526,-0.4988772623394629,-37.754565600285424,0.0,-0.1619845438134389,-6.173428504090622,-9.921906435442397,10.686822432528976
 2.5399324280762072,1.5882273874195665,1.0518017026122946,-0.49888427049284084,-37.89470569273747,0.0,-0.16066719934268767,-6.224045754772238,-9.77307199933317,10.379397034959029
 2.5543357191406604,1.603273296109781,1.0446160271903004,-0.4988912179750446,-38.033378744627946,0.0,-0.15939631832080572,-6.273670625110491,-9.627872634798141,10.080985233532926
 2.5688027748943942,1.618281397187125,1.037398440485754,-0.4988981052819759,-38.17061645058064,0.0,-0.15817133747957485,-6.322257976285577,-9.486222234076408,9.791239014557258
 2.5833334790311393,1.6332501875303447,1.030149000513109,-0.4989049329214906,-38.30645002223169,0.0,-0.1569917383440757,-6.369761941283302,-9.348037808267692,9.509823096547338
 2.5979277147121467,1.6481781607714134,1.022867765558679,-0.4989117014127467,-38.44091020954251,0.0,-0.15585704735136066,-6.4161359206659565,-9.213239408337547,9.236413805867844
 2.6125853645869346,1.663063807373016,1.015554794169752,-0.4989184113004253,-38.57402732194756,0.0,-0.15476683602957603,-6.461332580378522,-9.081750044665965,8.970698904314341
 2.6273063108126222,1.6779056147038829,1.0082101451446364,-0.4989250631389073,-38.70583124942298,0.0,-0.1537207212407355,-6.50530385187266,-8.953495614665098,8.712376774875052
